40 720
0.537500	0.555833	0.574167	0.592500	0.610833	0.629167	0.647500	0.660000	0.672500	0.684688	0.696875	0.709063	0.721250	0.733437	0.745625	0.757812	0.770000	0.782188	0.794375	0.806563	0.818750	0.830937	0.843125	0.855313	0.867500	0.898750	0.930000	0.961250	0.992500	1.023750	1.055000	1.086250	1.117500	1.148750	1.180000	1.211250	1.242500	1.273750	1.305000	1.336250
0.537479	0.555811	0.574144	0.592476	0.610809	0.629142	0.647474	0.659974	0.672473	0.684660	0.696847	0.709034	0.721221	0.733408	0.745595	0.757782	0.769969	0.782156	0.794343	0.806530	0.818717	0.830904	0.843091	0.855278	0.867465	0.898714	0.929963	0.961212	0.992460	1.023709	1.054958	1.086207	1.117455	1.148704	1.179953	1.211202	1.242450	1.273699	1.304948	1.336197
0.537414	0.555745	0.574075	0.592405	0.610736	0.629066	0.647397	0.659895	0.672393	0.684578	0.696764	0.708949	0.721135	0.733320	0.745506	0.757692	0.769877	0.782063	0.794248	0.806434	0.818619	0.830805	0.842990	0.855176	0.867362	0.898607	0.929852	0.961097	0.992342	1.023587	1.054832	1.086077	1.117322	1.148567	1.179812	1.211057	1.242302	1.273547	1.304792	1.336037
0.537307	0.555634	0.573960	0.592287	0.610614	0.628941	0.647267	0.659763	0.672258	0.684442	0.696625	0.708808	0.720991	0.733174	0.745357	0.757540	0.769723	0.781907	0.794090	0.806273	0.818456	0.830639	0.842822	0.855005	0.867188	0.898427	0.929666	0.960905	0.992144	1.023382	1.054621	1.085860	1.117099	1.148337	1.179576	1.210815	1.242054	1.273293	1.304531	1.335770

0.537157	0.555478	0.573800	0.592122	0.610443	0.628765	0.647087	0.659579	0.672071	0.684250	0.696430	0.708610	0.720790	0.732969	0.745149	0.757329	0.769508	0.781688	0.793868	0.806048	0.818227	0.830407	0.842587	0.854766	0.866946	0.898176	0.929406	0.960636	0.991866	1.023096	1.054326	1.085557	1.116787	1.148017	1.179247	1.210477	1.241707	1.272937	1.304167	1.335397
0.536971	0.555287	0.573602	0.591917	0.610232	0.628548	0.646863	0.659351	0.671838	0.684014	0.696190	0.708365	0.720541	0.732716	0.744892	0.757067	0.769243	0.781418	0.793594	0.805769	0.817945	0.830120	0.842296	0.854471	0.866647	0.897866	0.929085	0.960304	0.991524	1.022743	1.053962	1.085182	1.116401	1.147620	1.178839	1.210059	1.241278	1.272497	1.303716	1.334936
0.536746	0.555053	0.573361	0.591669	0.609976	0.628284	0.646591	0.659074	0.671556	0.683727	0.695897	0.708068	0.720238	0.732408	0.744579	0.756749	0.768920	0.781090	0.793260	0.805431	0.817601	0.829772	0.841942	0.854112	0.866283	0.897489	0.928695	0.959901	0.991107	1.022314	1.053520	1.084726	1.115932	1.147138	1.178344	1.209550	1.240757	1.271963	1.303169	1.334375
0.536480	0.554779	0.573078	0.591376	0.609675	0.627973	0.646272	0.658748	0.671224	0.683389	0.695553	0.707717	0.719882	0.732046	0.744211	0.756375	0.768539	0.780704	0.792868	0.805033	0.817197	0.829361	0.841526	0.853690	0.865854	0.897045	0.928236	0.959427	0.990617	1.021808	1.052999	1.084189	1.115380	1.146571	1.177762	1.208952	1.240143	1.271334	1.302524	1.333715
0.536175	0.554463	0.572751	0.591040	0.609328	0.627616	0.645904	0.658373	0.670842	0.683000	0.695157	0.707315	0.719472	0.731630	0.743787	0.755945	0.768102	0.780259	0.792417	0.804574	0.816732	0.828889	0.841047	0.853204	0.865362	0.896535	0.927708	0.958881	0.990054	1.021227	1.052400	1.083572	1.114745	1.145918	1.177091	1.208264	1.239437	1.270610	1.301783	1.332956
