64 416
66435.811081	66435.811081	66435.811081	89711.903758	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000003	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	0.000000	0.000000
66435.811081	66435.811081	66435.811081	89711.903758	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000003	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	0.000000	0.000000
66435.811081	66435.811081	66435.811081	89711.903758	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000003	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	0.000000	0.000000
66435.811081	66435.811081	66435.811081	89711.903758	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000003	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	0.000000	0.000000

66435.811081	66435.811081	66435.811081	89711.903758	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	106081.865370	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	0.000000	0.000000
66435.811081	66435.811081	66435.811081	89711.903758	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	106081.865370	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	0.000000	0.000000
66435.811081	66435.811081	66435.811081	89711.903758	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	106081.865370	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	0.000000	0.000000
66435.811081	66435.811081	66435.811081	89711.903758	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	138093.650981	106081.865370	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	86118.541449	0.000000	0.000000

